iteration,archive_index,f1_distance,f2_vehicles
21,19,71.39981110044172,2
21,20,71.39981110044172,2
21,21,71.39981110044172,2
21,22,71.39981110044172,2
21,23,71.39981110044172,2
21,24,71.39981110044172,2
21,25,71.39981110044172,2
21,26,71.39981110044172,2
21,27,71.39981110044172,2
21,28,71.39981110044172,2
21,29,71.39981110044172,2
21,30,71.39981110044172,2
21,31,71.39981110044172,2
21,32,71.39981110044172,2
21,33,71.39981110044172,2
21,34,71.39981110044172,2
21,35,71.39981110044172,2
21,36,71.39981110044172,2
21,37,71.39981110044172,2
21,38,71.39981110044172,2
21,39,71.39981110044172,2
21,40,71.39981110044172,2
21,41,71.39981110044172,2
21,42,71.39981110044172,2
21,43,71.39981110044172,2
21,44,71.39981110044172,2
21,45,71.39981110044172,2
21,46,71.39981110044172,2
21,47,71.39981110044172,2
21,48,71.39981110044172,2
21,49,71.39981110044172,2
22,0,71.39981110044172,2
22,1,71.39981110044172,2
22,2,71.39981110044172,2
22,3,71.39981110044172,2
22,4,71.39981110044172,2
22,5,71.39981110044172,2
22,6,71.39981110044172,2
22,7,71.39981110044172,2
22,8,71.39981110044172,2
22,9,71.39981110044172,2
22,10,71.39981110044172,2
22,11,71.39981110044172,2
22,12,71.39981110044172,2
22,13,71.39981110044172,2
22,14,71.39981110044172,2
22,15,71.39981110044172,2
22,16,71.39981110044172,2
22,17,71.39981110044172,2
22,18,71.39981110044172,2
22,19,71.39981110044172,2
22,20,71.39981110044172,2
22,21,71.39981110044172,2
22,22,71.39981110044172,2
22,23,71.39981110044172,2
22,24,71.39981110044172,2
22,25,71.39981110044172,2
22,26,71.39981110044172,2
22,27,71.39981110044172,2
22,28,71.39981110044172,2
22,29,71.39981110044172,2
22,30,71.39981110044172,2
22,31,71.39981110044172,2
22,32,71.39981110044172,2
22,33,71.39981110044172,2
22,34,71.39981110044172,2
22,35,71.39981110044172,2
22,36,71.39981110044172,2
22,37,71.39981110044172,2
22,38,71.39981110044172,2
22,39,71.39981110044172,2
22,40,71.39981110044172,2
22,41,71.39981110044172,2
22,42,71.39981110044172,2
22,43,71.39981110044172,2
22,44,71.39981110044172,2
22,45,71.39981110044172,2
22,46,71.39981110044172,2
22,47,71.39981110044172,2
22,48,71.39981110044172,2
22,49,71.39981110044172,2
23,0,71.39981110044172,2
23,1,71.39981110044172,2
23,2,71.39981110044172,2
23,3,71.39981110044172,2
23,4,71.39981110044172,2
23,5,71.39981110044172,2
23,6,71.39981110044172,2
23,7,71.39981110044172,2
23,8,71.39981110044172,2
23,9,71.39981110044172,2
23,10,71.39981110044172,2
23,11,71.39981110044172,2
23,12,71.39981110044172,2
23,13,71.39981110044172,2
23,14,71.39981110044172,2
23,15,71.39981110044172,2
23,16,71.39981110044172,2
23,17,71.39981110044172,2
23,18,71.39981110044172,2
23,19,71.39981110044172,2
23,20,71.39981110044172,2
23,21,71.39981110044172,2
23,22,71.39981110044172,2
23,23,71.39981110044172,2
23,24,71.39981110044172,2
23,25,71.39981110044172,2
23,26,71.39981110044172,2
23,27,71.39981110044172,2
23,28,71.39981110044172,2
23,29,71.39981110044172,2
23,30,71.39981110044172,2
23,31,71.39981110044172,2
23,32,71.39981110044172,2
23,33,71.39981110044172,2
23,34,71.39981110044172,2
23,35,71.39981110044172,2
23,36,71.39981110044172,2
23,37,71.39981110044172,2
23,38,71.39981110044172,2
23,39,71.39981110044172,2
23,40,71.39981110044172,2
23,41,71.39981110044172,2
23,42,71.39981110044172,2
23,43,71.39981110044172,2
23,44,71.39981110044172,2
23,45,71.39981110044172,2
23,46,71.39981110044172,2
23,47,71.39981110044172,2
23,48,71.39981110044172,2
23,49,71.39981110044172,2
24,0,71.39981110044172,2
24,1,71.39981110044172,2
24,2,71.39981110044172,2
24,3,71.39981110044172,2
24,4,71.39981110044172,2
24,5,71.39981110044172,2
24,6,71.39981110044172,2
24,7,71.39981110044172,2
24,8,71.39981110044172,2
24,9,71.39981110044172,2
24,10,71.39981110044172,2
24,11,71.39981110044172,2
24,12,71.39981110044172,2
24,13,71.39981110044172,2
24,14,71.39981110044172,2
24,15,71.39981110044172,2
24,16,71.39981110044172,2
24,17,71.39981110044172,2
24,18,71.39981110044172,2
24,19,71.39981110044172,2
24,20,71.39981110044172,2
24,21,71.39981110044172,2
24,22,71.39981110044172,2
24,23,71.39981110044172,2
24,24,71.39981110044172,2
24,25,71.39981110044172,2
24,26,71.39981110044172,2
24,27,71.39981110044172,2
24,28,71.39981110044172,2
24,29,71.39981110044172,2
24,30,71.39981110044172,2
24,31,71.39981110044172,2
24,32,71.39981110044172,2
24,33,71.39981110044172,2
24,34,71.39981110044172,2
24,35,71.39981110044172,2
24,36,71.39981110044172,2
24,37,71.39981110044172,2
24,38,71.39981110044172,2
24,39,71.39981110044172,2
24,40,71.39981110044172,2
24,41,71.39981110044172,2
24,42,71.39981110044172,2
24,43,71.39981110044172,2
24,44,71.39981110044172,2
24,45,71.39981110044172,2
24,46,71.39981110044172,2
24,47,71.39981110044172,2
24,48,71.39981110044172,2
24,49,71.39981110044172,2
25,0,71.39981110044172,2
25,1,71.39981110044172,2
25,2,71.39981110044172,2
25,3,71.39981110044172,2
25,4,71.39981110044172,2
25,5,71.39981110044172,2
25,6,71.39981110044172,2
25,7,71.39981110044172,2
25,8,71.39981110044172,2
25,9,71.39981110044172,2
25,10,71.39981110044172,2
25,11,71.39981110044172,2
25,12,71.39981110044172,2
25,13,71.39981110044172,2
25,14,71.39981110044172,2
25,15,71.39981110044172,2
25,16,71.39981110044172,2
25,17,71.39981110044172,2
25,18,71.39981110044172,2
25,19,71.39981110044172,2
25,20,71.39981110044172,2
25,21,71.39981110044172,2
25,22,71.39981110044172,2
25,23,71.39981110044172,2
25,24,71.39981110044172,2
25,25,71.39981110044172,2
25,26,71.39981110044172,2
25,27,71.39981110044172,2
25,28,71.39981110044172,2
25,29,71.39981110044172,2
25,30,71.39981110044172,2
25,31,71.39981110044172,2
25,32,71.39981110044172,2
25,33,71.39981110044172,2
25,34,71.39981110044172,2
25,35,71.39981110044172,2
25,36,71.39981110044172,2
25,37,71.39981110044172,2
25,38,71.39981110044172,2
25,39,71.39981110044172,2
25,40,71.39981110044172,2
25,41,71.39981110044172,2
25,42,71.39981110044172,2
25,43,71.39981110044172,2
25,44,71.39981110044172,2
25,45,71.39981110044172,2
25,46,71.39981110044172,2
25,47,71.39981110044172,2
25,48,71.39981110044172,2
25,49,71.39981110044172,2
26,0,71.39981110044172,2
26,1,71.39981110044172,2
26,2,71.39981110044172,2
26,3,71.39981110044172,2
26,4,71.39981110044172,2
26,5,71.39981110044172,2
26,6,71.39981110044172,2
26,7,71.39981110044172,2
26,8,71.39981110044172,2
26,9,71.39981110044172,2
26,10,71.39981110044172,2
26,11,71.39981110044172,2
26,12,71.39981110044172,2
26,13,71.39981110044172,2
26,14,71.39981110044172,2
26,15,71.39981110044172,2
26,16,71.39981110044172,2
26,17,71.39981110044172,2
26,18,71.39981110044172,2
26,19,71.39981110044172,2
26,20,71.39981110044172,2
26,21,71.39981110044172,2
26,22,71.39981110044172,2
26,23,71.39981110044172,2
26,24,71.39981110044172,2
26,25,71.39981110044172,2
26,26,71.39981110044172,2
26,27,71.39981110044172,2
26,28,71.39981110044172,2
26,29,71.39981110044172,2
26,30,71.39981110044172,2
26,31,71.39981110044172,2
26,32,71.39981110044172,2
26,33,71.39981110044172,2
26,34,71.39981110044172,2
26,35,71.39981110044172,2
26,36,71.39981110044172,2
26,37,71.39981110044172,2
26,38,71.39981110044172,2
26,39,71.39981110044172,2
26,40,71.39981110044172,2
26,41,71.39981110044172,2
26,42,71.39981110044172,2
26,43,71.39981110044172,2
26,44,71.39981110044172,2
26,45,71.39981110044172,2
26,46,71.39981110044172,2
26,47,71.39981110044172,2
26,48,71.39981110044172,2
26,49,71.39981110044172,2
27,0,71.39981110044172,2
27,1,71.39981110044172,2
27,2,71.39981110044172,2
27,3,71.39981110044172,2
27,4,71.39981110044172,2
27,5,71.39981110044172,2
27,6,71.39981110044172,2
27,7,71.39981110044172,2
27,8,71.39981110044172,2
27,9,71.39981110044172,2
27,10,71.39981110044172,2
27,11,71.39981110044172,2
27,12,71.39981110044172,2
27,13,71.39981110044172,2
27,14,71.39981110044172,2
27,15,71.39981110044172,2
27,16,71.39981110044172,2
27,17,71.39981110044172,2
27,18,71.39981110044172,2
27,19,71.39981110044172,2
27,20,71.39981110044172,2
27,21,71.39981110044172,2
27,22,71.39981110044172,2
27,23,71.39981110044172,2
27,24,71.39981110044172,2
27,25,71.39981110044172,2
27,26,71.39981110044172,2
27,27,71.39981110044172,2
27,28,71.39981110044172,2
27,29,71.39981110044172,2
27,30,71.39981110044172,2
27,31,71.39981110044172,2
27,32,71.39981110044172,2
27,33,71.39981110044172,2
27,34,71.39981110044172,2
27,35,71.39981110044172,2
27,36,71.39981110044172,2
27,37,71.39981110044172,2
27,38,71.39981110044172,2
27,39,71.39981110044172,2
27,40,71.39981110044172,2
27,41,71.39981110044172,2
27,42,71.39981110044172,2
27,43,71.39981110044172,2
27,44,71.39981110044172,2
27,45,71.39981110044172,2
27,46,71.39981110044172,2
27,47,71.39981110044172,2
27,48,71.39981110044172,2
27,49,71.39981110044172,2
28,0,71.39981110044172,2
28,1,71.39981110044172,2
28,2,71.39981110044172,2
28,3,71.39981110044172,2
28,4,71.39981110044172,2
28,5,71.39981110044172,2
28,6,71.39981110044172,2
28,7,71.39981110044172,2
28,8,71.39981110044172,2
28,9,71.39981110044172,2
28,10,71.39981110044172,2
28,11,71.39981110044172,2
28,12,71.39981110044172,2
28,13,71.39981110044172,2
28,14,71.39981110044172,2
28,15,71.39981110044172,2
28,16,71.39981110044172,2
28,17,71.39981110044172,2
28,18,71.39981110044172,2
28,19,71.39981110044172,2
28,20,71.39981110044172,2
28,21,71.39981110044172,2
28,22,71.39981110044172,2
28,23,71.39981110044172,2
28,24,71.39981110044172,2
28,25,71.39981110044172,2
28,26,71.39981110044172,2
28,27,71.39981110044172,2
28,28,71.39981110044172,2
28,29,71.39981110044172,2
28,30,71.39981110044172,2
28,31,71.39981110044172,2
28,32,71.39981110044172,2
28,33,71.39981110044172,2
28,34,71.39981110044172,2
28,35,71.39981110044172,2
28,36,71.39981110044172,2
28,37,71.39981110044172,2
28,38,71.39981110044172,2
28,39,71.39981110044172,2
28,40,71.39981110044172,2
28,41,71.39981110044172,2
28,42,71.39981110044172,2
28,43,71.39981110044172,2
28,44,71.39981110044172,2
28,45,71.39981110044172,2
28,46,71.39981110044172,2
28,47,71.39981110044172,2
28,48,71.39981110044172,2
28,49,71.39981110044172,2
29,0,71.39981110044172,2
29,1,71.39981110044172,2
29,2,71.39981110044172,2
29,3,71.39981110044172,2
29,4,71.39981110044172,2
29,5,71.39981110044172,2
29,6,71.39981110044172,2
29,7,71.39981110044172,2
29,8,71.39981110044172,2
29,9,71.39981110044172,2
29,10,71.39981110044172,2
29,11,71.39981110044172,2
29,12,71.39981110044172,2
29,13,71.39981110044172,2
29,14,71.39981110044172,2
29,15,71.39981110044172,2
29,16,71.39981110044172,2
29,17,71.39981110044172,2
29,18,71.39981110044172,2
29,19,71.39981110044172,2
29,20,71.39981110044172,2
29,21,71.39981110044172,2
29,22,71.39981110044172,2
29,23,71.39981110044172,2
29,24,71.39981110044172,2
29,25,71.39981110044172,2
29,26,71.39981110044172,2
29,27,71.39981110044172,2
29,28,71.39981110044172,2
29,29,71.39981110044172,2
29,30,71.39981110044172,2
29,31,71.39981110044172,2
29,32,71.39981110044172,2
29,33,71.39981110044172,2
29,34,71.39981110044172,2
29,35,71.39981110044172,2
29,36,71.39981110044172,2
29,37,71.39981110044172,2
29,38,71.39981110044172,2
29,39,71.39981110044172,2
29,40,71.39981110044172,2
29,41,71.39981110044172,2
29,42,71.39981110044172,2
29,43,71.39981110044172,2
29,44,71.39981110044172,2
29,45,71.39981110044172,2
29,46,71.39981110044172,2
29,47,71.39981110044172,2
29,48,71.39981110044172,2
29,49,71.39981110044172,2
30,0,71.39981110044172,2
30,1,71.39981110044172,2
30,2,71.39981110044172,2
30,3,71.39981110044172,2
30,4,71.39981110044172,2
30,5,71.39981110044172,2
30,6,71.39981110044172,2
30,7,71.39981110044172,2
30,8,71.39981110044172,2
30,9,71.39981110044172,2
30,10,71.39981110044172,2
30,11,71.39981110044172,2
30,12,71.39981110044172,2
30,13,71.39981110044172,2
30,14,71.39981110044172,2
30,15,71.39981110044172,2
30,16,71.39981110044172,2
30,17,71.39981110044172,2
30,18,71.39981110044172,2
30,19,71.39981110044172,2
30,20,71.39981110044172,2
30,21,71.39981110044172,2
30,22,71.39981110044172,2
30,23,71.39981110044172,2
30,24,71.39981110044172,2
30,25,71.39981110044172,2
30,26,71.39981110044172,2
30,27,71.39981110044172,2
30,28,71.39981110044172,2
30,29,71.39981110044172,2
30,30,71.39981110044172,2
30,31,71.39981110044172,2
30,32,71.39981110044172,2
30,33,71.39981110044172,2
30,34,71.39981110044172,2
30,35,71.39981110044172,2
30,36,71.39981110044172,2
30,37,71.39981110044172,2
30,38,71.39981110044172,2
30,39,71.39981110044172,2
30,40,71.39981110044172,2
30,41,71.39981110044172,2
30,42,71.39981110044172,2
30,43,71.39981110044172,2
30,44,71.39981110044172,2
30,45,71.39981110044172,2
30,46,71.39981110044172,2
30,47,71.39981110044172,2
30,48,71.39981110044172,2
30,49,71.39981110044172,2
31,0,71.39981110044172,2
31,1,71.39981110044172,2
31,2,71.39981110044172,2
31,3,71.39981110044172,2
31,4,71.39981110044172,2
31,5,71.39981110044172,2
31,6,71.39981110044172,2
31,7,71.39981110044172,2
31,8,71.39981110044172,2
31,9,71.39981110044172,2
31,10,71.39981110044172,2
31,11,71.39981110044172,2
31,12,71.39981110044172,2
31,13,71.39981110044172,2
31,14,71.39981110044172,2
31,15,71.39981110044172,2
31,16,71.39981110044172,2
31,17,71.39981110044172,2
31,18,71.39981110044172,2
31,19,71.39981110044172,2
31,20,71.39981110044172,2
31,21,71.39981110044172,2
31,22,71.39981110044172,2
31,23,71.39981110044172,2
31,24,71.39981110044172,2
31,25,71.39981110044172,2
31,26,71.39981110044172,2
31,27,71.39981110044172,2
31,28,71.39981110044172,2
31,29,71.39981110044172,2
31,30,71.39981110044172,2
31,31,71.39981110044172,2
31,32,71.39981110044172,2
31,33,71.39981110044172,2
31,34,71.39981110044172,2
31,35,71.39981110044172,2
31,36,71.39981110044172,2
31,37,71.39981110044172,2
31,38,71.39981110044172,2
31,39,71.39981110044172,2
31,40,71.39981110044172,2
31,41,71.39981110044172,2
31,42,71.39981110044172,2
31,43,71.39981110044172,2
31,44,71.39981110044172,2
31,45,71.39981110044172,2
31,46,71.39981110044172,2
31,47,71.39981110044172,2
31,48,71.39981110044172,2
31,49,71.39981110044172,2
32,0,71.39981110044172,2
32,1,71.39981110044172,2
32,2,71.39981110044172,2
32,3,71.39981110044172,2
32,4,71.39981110044172,2
32,5,71.39981110044172,2
32,6,71.39981110044172,2
32,7,71.39981110044172,2
32,8,71.39981110044172,2
32,9,71.39981110044172,2
32,10,71.39981110044172,2
32,11,71.39981110044172,2
32,12,71.39981110044172,2
32,13,71.39981110044172,2
32,14,71.39981110044172,2
32,15,71.39981110044172,2
32,16,71.39981110044172,2
32,17,71.39981110044172,2
32,18,71.39981110044172,2
32,19,71.39981110044172,2
32,20,71.39981110044172,2
32,21,71.39981110044172,2
32,22,71.39981110044172,2
32,23,71.39981110044172,2
32,24,71.39981110044172,2
32,25,71.39981110044172,2
32,26,71.39981110044172,2
32,27,71.39981110044172,2
32,28,71.39981110044172,2
32,29,71.39981110044172,2
32,30,71.39981110044172,2
32,31,71.39981110044172,2
32,32,71.39981110044172,2
32,33,71.39981110044172,2
32,34,71.39981110044172,2
32,35,71.39981110044172,2
32,36,71.39981110044172,2
32,37,71.39981110044172,2
32,38,71.39981110044172,2
32,39,71.39981110044172,2
32,40,71.39981110044172,2
32,41,71.39981110044172,2
32,42,71.39981110044172,2
32,43,71.39981110044172,2
32,44,71.39981110044172,2
32,45,71.39981110044172,2
32,46,71.39981110044172,2
32,47,71.39981110044172,2
32,48,71.39981110044172,2
32,49,71.39981110044172,2
33,0,71.39981110044172,2
33,1,71.39981110044172,2
33,2,71.39981110044172,2
33,3,71.39981110044172,2
33,4,71.39981110044172,2
33,5,71.39981110044172,2
33,6,71.39981110044172,2
33,7,71.39981110044172,2
33,8,71.39981110044172,2
33,9,71.39981110044172,2
33,10,71.39981110044172,2
33,11,71.39981110044172,2
33,12,71.39981110044172,2
33,13,71.39981110044172,2
33,14,71.39981110044172,2
33,15,71.39981110044172,2
33,16,71.39981110044172,2
33,17,71.39981110044172,2
33,18,71.39981110044172,2
33,19,71.39981110044172,2
33,20,71.39981110044172,2
33,21,71.39981110044172,2
33,22,71.39981110044172,2
33,23,71.39981110044172,2
33,24,71.39981110044172,2
33,25,71.39981110044172,2
33,26,71.39981110044172,2
33,27,71.39981110044172,2
33,28,71.39981110044172,2
33,29,71.39981110044172,2
33,30,71.39981110044172,2
33,31,71.39981110044172,2
33,32,71.39981110044172,2
33,33,71.39981110044172,2
33,34,71.39981110044172,2
33,35,71.39981110044172,2
33,36,71.39981110044172,2
33,37,71.39981110044172,2
33,38,71.39981110044172,2
33,39,71.39981110044172,2
33,40,71.39981110044172,2
33,41,71.39981110044172,2
33,42,71.39981110044172,2
33,43,71.39981110044172,2
33,44,71.39981110044172,2
33,45,71.39981110044172,2
33,46,71.39981110044172,2
33,47,71.39981110044172,2
33,48,71.39981110044172,2
33,49,71.39981110044172,2
34,0,71.39981110044172,2
34,1,71.39981110044172,2
34,2,71.39981110044172,2
34,3,71.39981110044172,2
34,4,71.39981110044172,2
34,5,71.39981110044172,2
34,6,71.39981110044172,2
34,7,71.39981110044172,2
34,8,71.39981110044172,2
34,9,71.39981110044172,2
34,10,71.39981110044172,2
34,11,71.39981110044172,2
34,12,71.39981110044172,2
34,13,71.39981110044172,2
34,14,71.39981110044172,2
34,15,71.39981110044172,2
34,16,71.39981110044172,2
34,17,71.39981110044172,2
34,18,71.39981110044172,2
34,19,71.39981110044172,2
34,20,71.39981110044172,2
34,21,71.39981110044172,2
34,22,71.39981110044172,2
34,23,71.39981110044172,2
34,24,71.39981110044172,2
34,25,71.39981110044172,2
34,26,71.39981110044172,2
34,27,71.39981110044172,2
34,28,71.39981110044172,2
34,29,71.39981110044172,2
34,30,71.39981110044172,2
34,31,71.39981110044172,2
34,32,71.39981110044172,2
34,33,71.39981110044172,2
34,34,71.39981110044172,2
34,35,71.39981110044172,2
34,36,71.39981110044172,2
34,37,71.39981110044172,2
34,38,71.39981110044172,2
34,39,71.39981110044172,2
34,40,71.39981110044172,2
34,41,71.39981110044172,2
34,42,71.39981110044172,2
34,43,71.39981110044172,2
34,44,71.39981110044172,2
34,45,71.39981110044172,2
34,46,71.39981110044172,2
34,47,71.39981110044172,2
34,48,71.39981110044172,2
34,49,71.39981110044172,2
35,0,71.39981110044172,2
35,1,71.39981110044172,2
35,2,71.39981110044172,2
35,3,71.39981110044172,2
35,4,71.39981110044172,2
35,5,71.39981110044172,2
35,6,71.39981110044172,2
35,7,71.39981110044172,2
35,8,71.39981110044172,2
35,9,71.39981110044172,2
35,10,71.39981110044172,2
35,11,71.39981110044172,2
35,12,71.39981110044172,2
35,13,71.39981110044172,2
35,14,71.39981110044172,2
35,15,71.39981110044172,2
35,16,71.39981110044172,2
35,17,71.39981110044172,2
35,18,71.39981110044172,2
35,19,71.39981110044172,2
35,20,71.39981110044172,2
35,21,71.39981110044172,2
35,22,71.39981110044172,2
35,23,71.39981110044172,2
35,24,71.39981110044172,2
35,25,71.39981110044172,2
35,26,71.39981110044172,2
35,27,71.39981110044172,2
35,28,71.39981110044172,2
35,29,71.39981110044172,2
35,30,71.39981110044172,2
35,31,71.39981110044172,2
35,32,71.39981110044172,2
35,33,71.39981110044172,2
35,34,71.39981110044172,2
35,35,71.39981110044172,2
35,36,71.39981110044172,2
35,37,71.39981110044172,2
35,38,71.39981110044172,2
35,39,71.39981110044172,2
35,40,71.39981110044172,2
35,41,71.39981110044172,2
35,42,71.39981110044172,2
35,43,71.39981110044172,2
35,44,71.39981110044172,2
35,45,71.39981110044172,2
35,46,71.39981110044172,2
35,47,71.39981110044172,2
35,48,71.39981110044172,2
35,49,71.39981110044172,2
36,0,71.39981110044172,2
36,1,71.39981110044172,2
36,2,71.39981110044172,2
36,3,71.39981110044172,2
36,4,71.39981110044172,2
36,5,71.39981110044172,2
36,6,71.39981110044172,2
36,7,71.39981110044172,2
36,8,71.39981110044172,2
36,9,71.39981110044172,2
36,10,71.39981110044172,2
36,11,71.39981110044172,2
36,12,71.39981110044172,2
36,13,71.39981110044172,2
36,14,71.39981110044172,2
36,15,71.39981110044172,2
36,16,71.39981110044172,2
36,17,71.39981110044172,2
36,18,71.39981110044172,2
36,19,71.39981110044172,2
36,20,71.39981110044172,2
36,21,71.39981110044172,2
36,22,71.39981110044172,2
36,23,71.39981110044172,2
36,24,71.39981110044172,2
36,25,71.39981110044172,2
36,26,71.39981110044172,2
36,27,71.39981110044172,2
36,28,71.39981110044172,2
36,29,71.39981110044172,2
36,30,71.39981110044172,2
36,31,71.39981110044172,2
36,32,71.39981110044172,2
36,33,71.39981110044172,2
36,34,71.39981110044172,2
36,35,71.39981110044172,2
36,36,71.39981110044172,2
36,37,71.39981110044172,2
36,38,71.39981110044172,2
36,39,71.39981110044172,2
36,40,71.39981110044172,2
36,41,71.39981110044172,2
36,42,71.39981110044172,2
36,43,71.39981110044172,2
36,44,71.39981110044172,2
36,45,71.39981110044172,2
36,46,71.39981110044172,2
36,47,71.39981110044172,2
36,48,71.39981110044172,2
36,49,71.39981110044172,2
37,0,71.39981110044172,2
37,1,71.39981110044172,2
37,2,71.39981110044172,2
37,3,71.39981110044172,2
37,4,71.39981110044172,2
37,5,71.39981110044172,2
37,6,71.39981110044172,2
37,7,71.39981110044172,2
37,8,71.39981110044172,2
37,9,71.39981110044172,2
37,10,71.39981110044172,2
37,11,71.39981110044172,2
37,12,71.39981110044172,2
37,13,71.39981110044172,2
37,14,71.39981110044172,2
37,15,71.39981110044172,2
37,16,71.39981110044172,2
37,17,71.39981110044172,2
37,18,71.39981110044172,2
37,19,71.39981110044172,2
37,20,71.39981110044172,2
37,21,71.39981110044172,2
37,22,71.39981110044172,2
37,23,71.39981110044172,2
37,24,71.39981110044172,2
37,25,71.39981110044172,2
37,26,71.39981110044172,2
37,27,71.39981110044172,2
37,28,71.39981110044172,2
37,29,71.39981110044172,2
37,30,71.39981110044172,2
37,31,71.39981110044172,2
37,32,71.39981110044172,2
37,33,71.39981110044172,2
37,34,71.39981110044172,2
37,35,71.39981110044172,2
37,36,71.39981110044172,2
37,37,71.39981110044172,2
37,38,71.39981110044172,2
37,39,71.39981110044172,2
37,40,71.39981110044172,2
37,41,71.39981110044172,2
37,42,71.39981110044172,2
37,43,71.39981110044172,2
37,44,71.39981110044172,2
37,45,71.39981110044172,2
37,46,71.39981110044172,2
37,47,71.39981110044172,2
37,48,71.39981110044172,2
37,49,71.39981110044172,2
38,0,71.39981110044172,2
38,1,71.39981110044172,2
38,2,71.39981110044172,2
38,3,71.39981110044172,2
38,4,71.39981110044172,2
38,5,71.39981110044172,2
38,6,71.39981110044172,2
38,7,71.39981110044172,2
38,8,71.39981110044172,2
38,9,71.39981110044172,2
38,10,71.39981110044172,2
38,11,71.39981110044172,2
38,12,71.39981110044172,2
38,13,71.39981110044172,2
38,14,71.39981110044172,2
38,15,71.39981110044172,2
38,16,71.39981110044172,2
38,17,71.39981110044172,2
38,18,71.39981110044172,2
38,19,71.39981110044172,2
38,20,71.39981110044172,2
38,21,71.39981110044172,2
38,22,71.39981110044172,2
38,23,71.39981110044172,2
38,24,71.39981110044172,2
38,25,71.39981110044172,2
38,26,71.39981110044172,2
38,27,71.39981110044172,2
38,28,71.39981110044172,2
38,29,71.39981110044172,2
38,30,71.39981110044172,2
38,31,71.39981110044172,2
38,32,71.39981110044172,2
38,33,71.39981110044172,2
38,34,71.39981110044172,2
38,35,71.39981110044172,2
38,36,71.39981110044172,2
38,37,71.39981110044172,2
38,38,71.39981110044172,2
38,39,71.39981110044172,2
38,40,71.39981110044172,2
38,41,71.39981110044172,2
38,42,71.39981110044172,2
38,43,71.39981110044172,2
38,44,71.39981110044172,2
38,45,71.39981110044172,2
38,46,71.39981110044172,2
38,47,71.39981110044172,2
38,48,71.39981110044172,2
38,49,71.39981110044172,2
39,0,71.39981110044172,2
39,1,71.39981110044172,2
39,2,71.39981110044172,2
39,3,71.39981110044172,2
39,4,71.39981110044172,2
39,5,71.39981110044172,2
39,6,71.39981110044172,2
39,7,71.39981110044172,2
39,8,71.39981110044172,2
39,9,71.39981110044172,2
39,10,71.39981110044172,2
39,11,71.39981110044172,2
39,12,71.39981110044172,2
39,13,71.39981110044172,2
39,14,71.39981110044172,2
39,15,71.39981110044172,2
39,16,71.39981110044172,2
39,17,71.39981110044172,2
39,18,71.39981110044172,2
39,19,71.39981110044172,2
39,20,71.39981110044172,2
39,21,71.39981110044172,2
39,22,71.39981110044172,2
39,23,71.39981110044172,2
39,24,71.39981110044172,2
39,25,71.39981110044172,2
39,26,71.39981110044172,2
39,27,71.39981110044172,2
39,28,71.39981110044172,2
39,29,71.39981110044172,2
39,30,71.39981110044172,2
39,31,71.39981110044172,2
39,32,71.39981110044172,2
39,33,71.39981110044172,2
39,34,71.39981110044172,2
39,35,71.39981110044172,2
39,36,71.39981110044172,2
39,37,71.39981110044172,2
39,38,71.39981110044172,2
39,39,71.39981110044172,2
39,40,71.39981110044172,2
39,41,71.39981110044172,2
39,42,71.39981110044172,2
39,43,71.39981110044172,2
39,44,71.39981110044172,2
39,45,71.39981110044172,2
39,46,71.39981110044172,2
39,47,71.39981110044172,2
39,48,71.39981110044172,2
39,49,71.39981110044172,2
40,0,71.39981110044172,2
40,1,71.39981110044172,2
40,2,71.39981110044172,2
40,3,71.39981110044172,2
40,4,71.39981110044172,2
40,5,71.39981110044172,2
40,6,71.39981110044172,2
40,7,71.39981110044172,2
40,8,71.39981110044172,2
40,9,71.39981110044172,2
40,10,71.39981110044172,2
40,11,71.39981110044172,2
40,12,71.39981110044172,2
40,13,71.39981110044172,2
40,14,71.39981110044172,2
40,15,71.39981110044172,2
40,16,71.39981110044172,2
40,17,71.39981110044172,2
40,18,71.39981110044172,2
40,19,71.39981110044172,2
40,20,71.39981110044172,2
40,21,71.39981110044172,2
40,22,71.39981110044172,2
40,23,71.39981110044172,2
40,24,71.39981110044172,2
40,25,71.39981110044172,2
40,26,71.39981110044172,2
40,27,71.39981110044172,2
40,28,71.39981110044172,2
40,29,71.39981110044172,2
40,30,71.39981110044172,2
40,31,71.39981110044172,2
40,32,71.39981110044172,2
40,33,71.39981110044172,2
40,34,71.39981110044172,2
40,35,71.39981110044172,2
40,36,71.39981110044172,2
40,37,71.39981110044172,2
40,38,71.39981110044172,2
40,39,71.39981110044172,2
40,40,71.39981110044172,2
40,41,71.39981110044172,2
40,42,71.39981110044172,2
40,43,71.39981110044172,2
40,44,71.39981110044172,2
40,45,71.39981110044172,2
40,46,71.39981110044172,2
40,47,71.39981110044172,2
40,48,71.39981110044172,2
40,49,71.39981110044172,2
41,0,71.39981110044172,2
41,1,71.39981110044172,2
41,2,71.39981110044172,2
41,3,71.39981110044172,2
41,4,71.39981110044172,2
41,5,71.39981110044172,2
41,6,71.39981110044172,2
41,7,71.39981110044172,2
41,8,71.39981110044172,2
41,9,71.39981110044172,2
41,10,71.39981110044172,2
41,11,71.39981110044172,2
41,12,71.39981110044172,2
41,13,71.39981110044172,2
41,14,71.39981110044172,2
41,15,71.39981110044172,2
41,16,71.39981110044172,2
